Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-03 00:00:00+09:00,506.8683905065029,514.935302734375,505.52395300379106,514.935302734375,8274000,0.0,0.0
2023-02-06 00:00:00+09:00,523.6744250454863,527.0356050944557,516.952007505225,518.96875,8498700,0.0,0.0
2023-02-07 00:00:00+09:00,523.0022259602653,525.6911587598843,509.55744707751467,514.2631225585938,12401900,0.0,0.0
2023-02-08 00:00:00+09:00,507.54065758566173,512.9185801312226,492.75138494595006,494.76812744140625,25152400,0.0,0.0
2023-02-09 00:00:00+09:00,494.09589081743997,497.4570709415206,488.045720640236,490.7347106933594,12651800,0.0,0.0
2023-02-10 00:00:00+09:00,489.3902156667977,496.1126333572825,488.71796815351684,490.7347106933594,9296000,0.0,0.0
2023-02-13 00:00:00+09:00,490.06244080299706,494.0958682561854,482.66777593688437,492.7513732910156,10410400,0.0,0.0
2023-02-14 00:00:00+09:00,498.12935066195024,498.12935066195024,487.3735046386719,487.3735046386719,10398500,0.0,0.0
2023-02-15 00:00:00+09:00,491.4069903078503,498.1293509951504,490.06249519345937,493.4236755371094,9435300,0.0,0.0
2023-02-16 00:00:00+09:00,494.0958799429208,498.1293074915109,491.4069473913016,494.76812744140625,10218600,0.0,0.0
2023-02-17 00:00:00+09:00,490.06246034733715,496.7848205566406,488.71796532854717,496.7848205566406,7548800,0.0,0.0
2023-02-20 00:00:00+09:00,496.7848180249846,497.45706553095374,488.04571533203125,488.04571533203125,6896400,0.0,0.0
2023-02-21 00:00:00+09:00,490.7347106933594,493.42364330415916,484.01229300287457,490.7347106933594,8119300,0.0,0.0
2023-02-22 00:00:00+09:00,488.71793665474337,491.40692653455636,480.65108189994413,484.68450927734375,8159900,0.0,0.0
2023-02-24 00:00:00+09:00,485.3567693175602,485.3567693175602,479.30659937360736,483.34002685546875,7276500,0.0,0.0
2023-02-27 00:00:00+09:00,474.60091465065506,481.32330322265625,473.928695898267,481.32330322265625,10145800,0.0,0.0
2023-02-28 00:00:00+09:00,485.3568224057076,486.0290699666016,473.256509915435,475.2732238769531,9891000,0.0,0.0
2023-03-01 00:00:00+09:00,475.27317993164064,475.27317993164064,469.89525738407673,470.5675048828125,7515200,0.0,0.0
2023-03-02 00:00:00+09:00,467.8785445601423,469.8952583392881,459.13944194345686,464.5173645019531,14054600,0.0,0.0
2023-03-03 00:00:00+09:00,466.5340843314711,477.28990086679204,465.18958931382997,475.9454345703125,10732400,0.0,0.0
2023-03-06 00:00:00+09:00,479.30660021909756,482.6677802195242,474.6009252415716,477.2898864746094,7432600,0.0,0.0
2023-03-07 00:00:00+09:00,477.2898909695813,480.6510997228236,467.8785409258961,473.9287109375,11124400,0.0,0.0
2023-03-08 00:00:00+09:00,473.92872076501243,477.96214837561257,472.5842257473713,475.9454345703125,6432300,0.0,0.0
2023-03-09 00:00:00+09:00,479.306640625,485.35681108965906,477.2899267105014,479.306640625,7267400,0.0,0.0
2023-03-10 00:00:00+09:00,472.5842150519858,476.6176425713026,466.53407377301056,467.8785400390625,9325400,0.0,0.0
2023-03-13 00:00:00+09:00,459.81172702639014,461.15619341532386,445.6947006973496,451.7448425292969,12940200,0.0,0.0
2023-03-14 00:00:00+09:00,445.6947130446644,445.6947130446644,428.2164771773354,429.5609436035156,17031700,0.0,0.0
2023-03-15 00:00:00+09:00,443.00569326565653,443.00569326565653,432.92209587008995,438.3000183105469,7904400,0.0,0.0
2023-03-16 00:00:00+09:00,416.1160901256534,426.19968704483324,412.0826628464452,422.166259765625,16100000,0.0,0.0
2023-03-17 00:00:00+09:00,420.8218078613281,423.5107692292992,416.7883801699526,420.8218078613281,12143600,0.0,0.0
2023-03-20 00:00:00+09:00,415.4438897349918,424.1830214581544,414.77167092641196,417.46063232421875,9408000,0.0,0.0
2023-03-22 00:00:00+09:00,430.2331099881061,432.24982360738557,422.8384742366421,425.5274353027344,8939000,0.0,0.0
2023-03-23 00:00:00+09:00,422.16630240272247,433.59436666210706,419.47734103795625,432.922119140625,7810600,0.0,0.0
2023-03-24 00:00:00+09:00,432.9220993774395,433.59434686823306,426.19971063298675,428.888671875,6666100,0.0,0.0
2023-03-27 00:00:00+09:00,432.9221093052799,432.9221093052799,426.8719679128778,430.9053955078125,5636400,0.0,0.0
2023-03-28 00:00:00+09:00,436.95554568347893,441.6612208792123,434.9388318454735,438.9722595214844,8012200,0.0,0.0
2023-03-29 00:00:00+09:00,441.6612215374619,445.0224304199219,438.9722601757264,445.0224304199219,6862100,0.0,0.0
2023-03-30 00:00:00+09:00,447.07008464066877,451.1653747558594,445.7049684944912,451.1653747558594,4540900,7.142857,0.0
2023-03-31 00:00:00+09:00,451.847925732246,458.6734188709198,451.847925732246,453.2130126953125,7401100,0.0,0.0
2023-04-03 00:00:00+09:00,460.7210693359375,464.8163594351594,455.26066309586093,460.7210693359375,7875700,0.0,0.0
2023-04-04 00:00:00+09:00,460.7210584701005,468.9116676370446,457.9908554144525,464.1338195800781,8531600,0.0,0.0
2023-04-05 00:00:00+09:00,457.3083120945311,460.03848590237675,451.84790615550116,459.35595703125,8441300,0.0,0.0
2023-04-06 00:00:00+09:00,453.8955613566805,453.8955613566805,445.7049522629119,447.070068359375,9293900,0.0,0.0
2023-04-07 00:00:00+09:00,443.65733046849516,452.53049807426856,443.65733046849516,449.11773681640625,5695200,0.0,0.0
2023-04-10 00:00:00+09:00,453.8955759570942,455.9432210059852,450.4828147678285,451.8479309082031,5222000,0.0,0.0
2023-04-11 00:00:00+09:00,457.99086080855125,457.99086080855125,451.847925732246,453.2130126953125,5633600,0.0,0.0
2023-04-12 00:00:00+09:00,456.62574122282825,459.3559441155783,453.2129803164735,453.8955383300781,6238400,0.0,0.0
2023-04-13 00:00:00+09:00,451.8478916008505,456.6257393531833,448.4351307084692,454.5780944824219,6568100,0.0,0.0
2023-04-14 00:00:00+09:00,456.6257393531833,457.99082621313477,452.53044961166046,454.5780944824219,5669300,0.0,0.0
2023-04-17 00:00:00+09:00,458.67337220190416,459.35593019482394,453.21296658188123,457.9908142089844,4573100,0.0,0.0
2023-04-18 00:00:00+09:00,461.40362933014006,461.40362933014006,456.6257811405701,460.03851318359375,5453000,0.0,0.0
2023-04-19 00:00:00+09:00,464.1338120391864,466.1814570072363,454.57811608050713,457.3083190917969,9147600,0.0,0.0
2023-04-20 00:00:00+09:00,455.2606449620772,459.35596405984677,455.2606449620772,457.3083190917969,4804800,0.0,0.0
2023-04-21 00:00:00+09:00,451.8479489881938,457.30835544484023,451.165390890695,455.26068115234375,5499200,0.0,0.0
2023-04-24 00:00:00+09:00,458.6733851481959,464.1337909223416,455.943182261123,463.45123291015625,6014400,0.0,0.0
2023-04-25 00:00:00+09:00,466.8640297706093,467.5465586736994,460.72106551110335,462.086181640625,5281500,0.0,0.0
2023-04-26 00:00:00+09:00,459.3560005756646,459.3560005756646,453.2130360215194,455.26068115234375,5474000,0.0,0.0
2023-04-27 00:00:00+09:00,454.5781341871046,460.7210693359375,453.8955761166773,460.7210693359375,4566100,0.0,0.0
2023-04-28 00:00:00+09:00,464.1338163269683,465.4989032643893,458.6734102539442,464.81634521484375,5679800,0.0,0.0
2023-05-01 00:00:00+09:00,470.2767549500396,473.6895160626733,469.5941968951788,473.0069580078125,8581300,0.0,0.0
2023-05-02 00:00:00+09:00,482.5626431205515,483.9277300374613,473.689505256464,476.4197082519531,9757300,0.0,0.0
2023-05-08 00:00:00+09:00,475.73714697908747,477.7847919213691,468.22909608294174,477.10223388671875,9815400,0.0,0.0
2023-05-09 00:00:00+09:00,477.7848115592886,481.8801016121766,475.7371665328446,480.5150146484375,10301900,0.0,0.0
2023-05-10 00:00:00+09:00,485.9754247018839,492.80091789834705,477.1022573009781,479.14990234375,22848700,0.0,0.0
2023-05-11 00:00:00+09:00,473.68950659910956,476.4197096023373,462.7686945861985,466.864013671875,13566000,0.0,0.0
2023-05-12 00:00:00+09:00,463.4512390748569,466.8640000195107,450.48278247917517,452.53045654296875,13909700,0.0,0.0
2023-05-15 00:00:00+09:00,456.625761048557,463.45125399594656,455.2606449620772,457.3083190917969,8159900,0.0,0.0
2023-05-16 00:00:00+09:00,456.625761048557,459.35596405984677,450.48279698273757,457.3083190917969,9261700,0.0,0.0
2023-05-17 00:00:00+09:00,456.62574122282825,457.990828088369,451.8478934509327,453.8955383300781,6374900,0.0,0.0
2023-05-18 00:00:00+09:00,458.6734172390903,464.13382339527107,457.9908591791501,462.7687072753906,7599900,0.0,0.0
2023-05-19 00:00:00+09:00,459.35595703125,460.7210439351729,455.9431960289389,459.35595703125,8157100,0.0,0.0
2023-05-22 00:00:00+09:00,457.3083177414127,466.864013671875,451.8479117349571,466.864013671875,8283100,0.0,0.0
2023-05-23 00:00:00+09:00,468.22910994712754,477.7848060684975,466.18146494421546,473.0069580078125,14746200,0.0,0.0
2023-05-24 00:00:00+09:00,471.6418415713748,473.6894864462623,463.45123291015625,463.45123291015625,8526000,0.0,0.0
2023-05-25 00:00:00+09:00,460.03852951149133,460.72108760899016,451.165390890695,455.26068115234375,8796200,0.0,0.0
2023-05-26 00:00:00+09:00,458.6734204784916,466.8640297706093,456.6257754458799,462.086181640625,9751000,0.0,0.0
2023-05-29 00:00:00+09:00,470.27673261581214,473.00693554392313,458.6733920425921,461.4035949707031,8211700,0.0,0.0
2023-05-30 00:00:00+09:00,461.40361285497994,462.0861709038813,451.8479168170415,455.9432067871094,8661100,0.0,0.0
2023-05-31 00:00:00+09:00,449.11773683310366,451.8479400071607,438.8794822208076,440.2445983886719,14997500,0.0,0.0
2023-06-01 00:00:00+09:00,436.14925578903666,440.2445749125746,430.6888788937694,438.1969299316406,14585200,0.0,0.0
2023-06-02 00:00:00+09:00,439.5619756403691,450.4827575683594,439.5619756403691,450.4827575683594,10259200,0.0,0.0
2023-06-05 00:00:00+09:00,463.587746420018,474.9180754677833,460.4480261702163,470.2767333984375,16347100,0.0,0.0
2023-06-06 00:00:00+09:00,468.22914204051386,500.5819761303929,466.04499110925747,499.08038330078125,33834500,0.0,0.0
2023-06-07 00:00:00+09:00,500.9914961823708,516.9631682821706,497.57876417782927,507.13446044921875,44599800,0.0,0.0
2023-06-08 00:00:00+09:00,507.1344074982599,511.639243602033,497.8517237576571,504.54071044921875,18219600,0.0,0.0
2023-06-09 00:00:00+09:00,505.0867495805634,510.27414384364056,500.7184482660443,509.0455627441406,11529000,0.0,0.0
2023-06-12 00:00:00+09:00,514.64245230837,526.5188336407697,511.7757435952623,516.007568359375,15288700,0.0,0.0
2023-06-13 00:00:00+09:00,513.5504220219973,516.2805958851754,509.728143619544,511.229736328125,12073600,0.0,0.0
