Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-03 00:00:00+09:00,843.3365385828959,861.4728082298399,835.7192831921783,841.976318359375,78013100,0.0,0.0
2023-02-06 00:00:00+09:00,838.3491281104428,843.9713831975588,812.686315680187,824.2935180664062,116233300,0.0,0.0
2023-02-07 00:00:00+09:00,834.2684597031978,858.1176448186901,824.7469175000634,850.6817626953125,99958900,0.0,0.0
2023-02-08 00:00:00+09:00,849.6842418327707,859.4778164748964,846.2383616333657,855.3971557617188,52986000,0.0,0.0
2023-02-09 00:00:00+09:00,851.5884603483875,865.1000024416645,850.409613972212,856.8480224609375,48720800,0.0,0.0
2023-02-10 00:00:00+09:00,864.8280462606211,881.6947552263223,862.4702979514616,868.5459594726562,78842100,0.0,0.0
2023-02-13 00:00:00+09:00,875.0750597260877,891.397703327196,868.0019252351086,876.25390625,90220200,0.0,0.0
2023-02-14 00:00:00+09:00,879.6090430181766,887.1355835538836,879.0649770893305,881.9667358398438,49113900,0.0,0.0
2023-02-15 00:00:00+09:00,888.6772099287174,896.3851245046297,881.9667680412751,889.6746826171875,73508800,0.0,0.0
2023-02-16 00:00:00+09:00,892.2138732124739,894.299533306169,881.4227698378027,884.0525512695312,64977200,0.0,0.0
2023-02-17 00:00:00+09:00,887.3170725349014,892.9393277022225,885.2314124068247,889.5841064453125,62328100,0.0,0.0
2023-02-20 00:00:00+09:00,891.4882751598686,906.360037788851,889.7653628237977,905.2718505859375,79208900,0.0,0.0
2023-02-21 00:00:00+09:00,904.9998692015129,905.2719021808703,890.5815124730284,891.5790405273438,70425800,0.0,0.0
2023-02-22 00:00:00+09:00,896.5664441248182,897.2012245916466,880.1530879282524,884.324462890625,70234500,0.0,0.0
2023-02-24 00:00:00+09:00,883.2363622235608,889.7654305908129,865.1000919520299,873.2614135742188,105041900,0.0,0.0
2023-02-27 00:00:00+09:00,879.1556971276001,886.7729527435196,875.8004760742188,875.8004760742188,47870000,0.0,0.0
2023-02-28 00:00:00+09:00,881.4227459079376,884.5059340305683,871.5384563508321,875.1657104492188,85523600,0.0,0.0
2023-03-01 00:00:00+09:00,872.9893563016865,873.2613892786901,858.2989667209556,866.36962890625,73251300,0.0,0.0
2023-03-02 00:00:00+09:00,868.2739357103677,876.8886640542303,854.3997000787002,857.5735473632812,86822300,0.0,0.0
2023-03-03 00:00:00+09:00,862.8330398877462,871.4477680842082,860.4753469414001,870.5409545898438,71122400,0.0,0.0
2023-03-06 00:00:00+09:00,877.7954380221722,888.4051666793373,877.1606575243501,881.8760986328125,70743400,0.0,0.0
2023-03-07 00:00:00+09:00,885.0499278889881,891.48828125,879.2462996654699,891.48828125,73008300,0.0,0.0
2023-03-08 00:00:00+09:00,893.2112602238084,895.8410414030618,884.7779060952565,889.4933471679688,55543200,0.0,0.0
2023-03-09 00:00:00+09:00,889.4933400607927,903.8209815788797,887.4983393904891,901.0098266601562,81430000,0.0,0.0
2023-03-10 00:00:00+09:00,884.5965803625948,886.5008665975156,845.7849731445312,845.7849731445312,164550100,0.0,0.0
2023-03-13 00:00:00+09:00,823.7493972896315,839.165226635251,805.2503799358869,816.4041748046875,187300300,0.0,0.0
2023-03-14 00:00:00+09:00,754.6501902147294,776.8671205067964,745.9447475856629,746.3074951171875,255560800,0.0,0.0
2023-03-15 00:00:00+09:00,784.6656676400204,789.6531416177187,768.4337400847389,781.2197875976562,166396300,0.0,0.0
2023-03-16 00:00:00+09:00,731.7984661491698,762.448750192237,729.984839219432,759.5469360351562,173635300,0.0,0.0
2023-03-17 00:00:00+09:00,768.7058104398565,774.7814719231609,754.8315750420144,762.5394897460938,132450300,0.0,0.0
2023-03-20 00:00:00+09:00,760.8165282074254,778.4087322859074,745.582072442737,748.48388671875,129859100,0.0,0.0
2023-03-22 00:00:00+09:00,772.6050939965094,785.4818566326185,767.1642130528719,771.5169067382812,106231000,0.0,0.0
2023-03-23 00:00:00+09:00,754.9222630893025,765.622651664791,750.8416022077388,760.9979248046875,81795500,0.0,0.0
2023-03-24 00:00:00+09:00,752.6552124023438,758.0054342439645,749.11861757856,752.6552124023438,74099700,0.0,0.0
2023-03-27 00:00:00+09:00,752.6552238066688,753.2900043420309,740.4132412507772,748.6652221679688,75936300,0.0,0.0
2023-03-28 00:00:00+09:00,762.2674703148383,770.1567595003862,756.7359296368437,761.3606567382812,95826000,0.0,0.0
2023-03-29 00:00:00+09:00,754.559543436764,766.2574605354201,754.4688842194905,765.3506469726562,82038200,0.0,0.0
2023-03-30 00:00:00+09:00,771.8210128369288,777.3670320908468,764.5187315857933,764.8884887695312,100018900,16.0,0.0
2023-03-31 00:00:00+09:00,778.7534944587508,790.5849902721677,773.2074755071158,783.7449340820312,78738800,0.0,0.0
2023-04-03 00:00:00+09:00,781.1567263264776,797.9796613228835,781.0643152465111,795.8536987304688,73830100,0.0,0.0
2023-04-04 00:00:00+09:00,793.0806963096628,798.4418365863938,790.6774440391694,798.2569580078125,67236300,0.0,0.0
2023-04-05 00:00:00+09:00,784.7616964696279,788.3666314230467,775.0561631210635,777.3670043945312,74099600,0.0,0.0
2023-04-06 00:00:00+09:00,774.8713102832796,776.4426936848564,767.938786232522,770.619384765625,56471600,0.0,0.0
2023-04-07 00:00:00+09:00,779.6777554178717,787.2573252008916,777.0896247745767,781.5264282226562,52929700,0.0,0.0
2023-04-10 00:00:00+09:00,787.1649169921875,793.4504501354346,784.7616647317843,787.1649169921875,44318900,0.0,0.0
